Route ID;Step ID;Town A;Town B;Distance;Driver name
31047;6;ST QUENTIN LES CHARDONNETS;SAVIGNY LE VIEUX;35.556;Mariya HUBER
209384;16;ESCOUBES;BENTAYOU SEREE;14.791;Thomas WILSON
216204;31;CIZANCOURT;HYPERCOURT;5.777;Giuseppe RICHTER
242282;13;LA DRENNE;LE COUDRAY SUR THELLE;2.049;Tatiana PEREIRA
161812;16;ST CEZAIRE SUR SIAGNE;CALLIAN;6.432;Vladimir SILVA
57294;2;GOUSSAINVILLE;CLAYE SOUILLY;17.769;Juan FERRARI
81291;12;STE COLOMBE;MADIRAC;59.237;Vladimir JIMENEZ
119069;8;TOURS SUR MARNE;BILLY LE GRAND;9.75;Ana SANTOS
139719;25;LANDES;PUYROLLAND;5.999;Anton MARIN
129977;16;BELPECH;PLAIGNE;5.134;Andrey PEREIRA
134367;22;CUBNEZAIS;CAVIGNAC;3.931;Tomasz BROWN
265639;13;VIC DE CHASSENAY;MONTIGNY SUR ARMANCON;9.03;Daniel SMITH
268651;18;COURBOIN;SANCY LES PROVINS;32.902;Mikhail VASILEVA
184726;14;ST JULIEN DU PINET;LA ROCHE DE GLUN;65.15;Irina MUÑOZ
15572;31;COUTOUVRE;ST VINCENT DE BOISSET;10.007;Tatiana HERNANDEZ
231718;7;SAUVETERRE;PUY L EVEQUE;29.766;Alexander EVANS
3094;18;LA LOUVIERE LAURAGAIS;TREMOULET;12.428;Elena FISCHER
247477;25;ANDANCETTE;YSSINGEAUX;54.78;Vladymyr KOVALENKO
87368;6;HOCHSTETT;BERSTHEIM;1.935;Andrei DAVIES
274222;22;CAMPUZAN;MOUMOULOUS;17.758;Maria PETROVA
51952;33;PREVINQUIERES;RIGNAC;5.745;Aleksey HOFFMANN
188424;27;XOCOURT;PELTRE;21.244;Hans KRAVCHENKO
48023;35;POULE LES ECHARMEAUX;LOURNAND;38.708;Valentina MAGOMEDOV
42541;10;LA ROCHE VANNEAU;ANCEY;26.841;Ekaterina WAGNER
19744;8;ST ETIENNE SOUS BARBUISE;GOURGANCON;22.392;Pavel NAVARRO
186774;27;BRIENON SUR ARMANCON;CHAMPLOST;5.248;Claude KLEIN
18111;12;EPINEUIL LE FLEURIEL;TAXAT SENAT;60.732;Denis HOFFMANN
36706;5;CURSAN;ST PARDOUX ISAAC;59.976;Andrey JONES
95214;38;NOLLIEUX;GREZIEUX LE FROMENTAL;26.014;Alexander POPOVA
159657;28;LES PETITES ARMOISES;MONTHERME;44.795;Richard THOMAS
181307;5;DAMPIERRE SOUS BOUHY;SENS BEAUJEU;38.435;Piotr MÜLLER
10940;10;VILLENEUVE D AVAL;ST CYR MONTMALIN;2.24;David LOPEZ
237927;32;CHAMBON;ST HILAIRE D OZILHAN;59.449;Antonio RUSSO
8878;4;BONZAC;BRANNE;20.192;Nikolay JIMENEZ
112161;21;LUS LA CROIX HAUTE;ST DIZIER EN DIOIS;26.748;Mária SMIRNOVA
217439;17;BRESSOLLES;LACENAS;37.558;Jean HOFFMANN
57312;12;LE POET;LARAGNE MONTEGLIN;9.146;Ana ROSSI
75894;15;FRANQUEVILLE ST PIERRE;MONTIERS;100.947;Denis POPOV
298977;24;GRAMONT;ST AVIT FRANDAT;11.17;Michael MUÑOZ
217373;2;ST AUBIN DES ORMEAUX;CHANVERRIE;6.728;Juan RAMOS
2037;16;MARFONTAINE;MARLE;6.906;Aleksandra KOVALENKO
79634;10;ARBUSIGNY;ST MARTIN DE BAVEL;48.742;Svetlana TAYLOR
142226;24;ST AVRE;ROTHERENS;19.499;Piotr MEIER
14628;20;POISY;THONES;20.208;Ivan NIELSEN
33215;4;ST JULIEN CHAPTEUIL;LE PERTUIS;8.122;Vladimir NOWAK
4300;24;ST VICTOR LA COSTE;VALLIGUIERES;6.669;Christine NIELSEN
192056;14;VRONCOURT LA COTE;ILLOUD;8.324;Patrick EVANS
261480;6;QUINSON;STE CROIX DU VERDON;12.128;Maksim MOROZOVA
196381;25;SAUVIGNAC;LA GENETOUZE;4.595;Juan POPOVA
266123;18;ANDOUILLE NEUVILLE;ST HILAIRE DES LANDES;17.563;Anastasiya FISCHER
249462;10;MONTCEL;BRIZON;49.962;Robert FERRARI
174379;2;TREFLAOUENAN;TREZILIDE;2.154;Richard IVANOV
253841;20;BEAUFOU;LA CHAPELLE PALLUAU;8.371;Jan HOFFMANN
242696;12;LE PORGE;SAUMOS;11.806;Patrick SCHNEIDER
271008;21;BILLECUL;PLAIMBOIS VENNES;61.294;Hans KUZNETSOVA
56447;6;MURS ET GELIGNIEUX;ST JUST CHALEYSSIN;51.451;Andrey DAVIES
72341;14;LA FERTE MACE;ST OUEN LE BRISOULT;7.331;Roman VARGA
189456;1;STE MARIE DE RE;PUILBOREAU;16.305;Robert SIMON
100765;16;AUBIAT;ST REMY DE BLOT;21.773;Peter ROSSI
19538;19;VITERBE;ST SULPICE LA POINTE;20.578;Andrei KOVÁCS
267629;1;ST JEAN D ANGLE;CHAMPAGNE;4.286;Paul ROMERO
285252;18;NOAILLES;BILHAC;26.768;Maksim SZABÓ
65580;19;SALECHAN;STE MARIE;1.574;Francisco NOVIKOVA
79331;14;ST JEAN SUR VILAINE;BUAIS LES MONTS;52.506;Yuliya POPOV
268473;8;LYONS LA FORET;STE CROIX SUR BUCHY;21.099;David KUZNETSOVA
98189;11;ROCHEFORT;ECHILLAIS;4.711;Laura POPOVA
35603;18;SIROS;AUTERRIVE;44.168;Maryia MUÑOZ
165083;7;DAMPIERRE SUR BOUTONNE;BRIOUX SUR BOUTONNE;15.101;Anna VASILEVA
8756;17;LOCQUELTAS;COLPO;6.891;Peter NOWAK
170081;14;SAVONNIERES EN PERTHOIS;BRAUVILLIERS;3.578;Denis MARTIN
123449;15;RIBAUTE;ST PIERRE DES CHAMPS;6.936;Werner THOMAS
50058;7;ST JEAN DE LA BLAQUIERE;ST PIERRE DE LA FAGE;9.394;Tatiana JONES
206751;10;BELCASTEL;VALZERGUES;15.155;Ana LOPEZ
77214;16;OEUILLY;ROUCY;10.21;Mario SHEVCHENKO
196757;23;PLUHERLIN;MOLAC;5.676;Ivan ROMERO
240976;10;LANTENNE VERTIERE;SALANS;8.061;Anastasiya ZIMMERMANN
286107;11;LANDRECOURT LEMPIRE;LEMMES;4.354;Elisabeth THOMAS
91637;4;CAOUENNEC LANVEZEAC;PRAT;5.758;Thomas SMIRNOV
181777;2;CASTELNAU DE GUERS;FLORENSAC;5.59;Tatyana SMITH
121192;22;MEHUN SUR YEVRE;LIMEUX;9.864;Alexander VARGA
120619;13;LA LONGINE;BEULOTTE ST LAURENT;7.874;Andrei KUZNETSOVA
167969;7;VILLARD LEGER;LE PONT DE BEAUVOISIN;40.132;Vladimir THOMAS
201524;6;BALGAU;BLODELSHEIM;4.869;Maksim SMIRNOVA
162243;9;LESPINASSIERE;ALBINE;4.299;Anne BONDARENKO
116847;14;VALENCISSE;CHALO ST MARS;113.109;Anastasiya BECKER
226861;41;THONNE LES PRES;VERNEUIL PETIT;5.59;Paul WOLF
21002;6;ESPES UNDUREIN;LICHOS;3.961;Laura KOVALENKO
222209;20;LISTRAC MEDOC;LANTON;34.744;Denis HOFFMANN
170219;7;VAL DE REUIL;LOUVIERS;4.553;Barbara JOHANSSON
241141;21;SAUXILLANGES;BILLOM;18.422;Michael KARLSSON
241084;15;LE ROVE;CARRY LE ROUET;8.385;Karin WEBER
295826;22;EPENOY;LONGECHAUX;5.197;Hans FERRARI
35252;16;ST BONNET LES OULES;CHATELUS;11.514;Mikhail MEYER
207535;7;BADEVEL;GRANDVILLARS;4.7;Anna WEBER
208642;2;LESPARRE MEDOC;BEGADAN;11.33;Irina SANCHEZ
225283;22;BRINAY;TOURY SUR JOUR;46.718;Francisco SOKOLOVA
146101;3;AUMES;ANIANE;26.35;Andrea PETROVA
119981;3;CHAPELLE VALLON;CHAUCHIGNY;4.625;Vera DIAZ
50115;29;CHAPPES;CUNFIN;33.515;Vasylyi MUÑOZ
19024;13;BESSEY EN CHAUME;DUN SUR GRANDRY;71.487;Klaus RICHTER
169356;7;ST PIERRE DE CORMEILLES;FOULBEC;17.819;Vladimir HERNANDEZ
218229;19;AIGREFEUILLE SUR MAINE;ST PHILBERT DE BOUAINE;11.179;Wolfgang NAGY
199856;9;PANCE;ST VINCENT DES LANDES;27.904;Pavel ALONSO
62748;12;ST URBAIN;ST JEAN DE MONTS;9.181;Tomasz PEREZ
92510;27;GRISELLES;LARREY;4.99;Rosa EVANS
128333;14;CORNEVILLE LA FOUQUETIERE;MESNIL EN OUCHE;8.853;Mária PEREZ
5889;18;BAUDRECOURT;SALONNES;19.108;Mario SANTOS
223380;28;OYRIERES;ALLAIN;116.539;Mario RUSSO
82244;1;MORTAGNE DU NORD;MEZE;787.195;Ekaterina JONES
288089;16;VAUX SUR AURE;ST MARCOUF;21.951;Marina SMIRNOVA
10725;4;ROSEL;BIEVILLE BEUVILLE;8.458;Maryia BAUER
262235;12;ANGE;VALLOIRE SUR CISSE;24.209;Josef VOLKOVA
165472;8;ST SAUVEUR DES LANDES;ST HILAIRE DES LANDES;3.986;Elena FISCHER
233707;21;STE MARIE;DOMECY SUR CURE;43.203;Olha VARGA
258818;26;RIANS;LUGNY CHAMPAGNE;15.773;Marie GARCIA
61057;7;MONTGAUCH;SOUEIX ROGALLE;14.722;Marina SMIRNOVA
177542;17;MORMES;MAULEON D ARMAGNAC;12.315;Evgeniy GUTIERREZ
91406;22;ALBAS;ANGLARS JUILLAC;3.792;Lyubov FERRARI
103474;9;LONGUEIL;FEUQUIERES EN VIMEU;50.838;Claude DAVIES
106984;5;ST YZAN DE SOUDIAC;BUSSAC FORET;5.924;Laura PETROV
49376;23;CAZAUGITAT;LOUBENS;10.193;Alexander MEYER
292792;14;SAUVAGNAC;GRIGNOLS;74.557;Irina COSTA
140548;21;VERSONNEX;ALBIEZ MONTROND;88.089;Andrei SZABÓ
233911;22;SALON DE PROVENCE;PLAN D ORGON;19.796;Angela GARCIA
179506;1;ST MALO;ST MELOIR DES ONDES;5.52;Petra BECKER
83867;19;PUGNAC;ASQUES;16.07;Klaus HUBER
122547;22;SECHILIENNE;LAVALDENS;10.631;Ana HANSEN
32759;20;THAIMS;ST GERMAIN DU SEUDRE;14.08;Aleksandra MEYER
80929;22;MUREAUMONT;RUMIGNY;41.137;Daniel LOPEZ
4822;16;LONGCHAMP;MAMIROLLE;65.833;Patrick MARTINEZ
262841;18;MARIGNY LES REULLEE;MEURSANGES;3.144;Vladymyr KARLSSON
126941;6;ROYAT;ST SYLVESTRE PRAGOULIN;42.527;Francisco ALONSO
23574;7;SOULAINES SUR AUBANCE;LA MOTTE FOUQUET;135.773;Svetlana PAVLOVA
200868;15;PONTEILS ET BRESIS;PIED DE BORNE;9.202;Aleksandr MAGOMEDOV
129816;16;CLASSUN;MAZEROLLES;19.274;Vera MORENO
150996;10;SALINS;ST CERNIN;15.104;Maksim SCHULZ
164398;1;DAMPLEUX;TAILLEFONTAINE;10.214;Alexander JOHANSSON
138094;15;POMPIGNAC;ST CAPRAIS DE BORDEAUX;11.151;Jose RICHTER
203816;7;ST BONNET DE CHAVAGNE;ST PAUL LES ROMANS;10.562;Alina IVANOV
6313;5;ST AVAUGOURD DES LANDES;POIROUX;4.849;Valentyna EVANS
197359;17;LAURIE;ST ROMAIN EN JAREZ;118.168;Mária VARGA
146671;9;CANTELOUP;CESNY AUX VIGNES;5.59;Ivan KUZNETSOVA
130422;2;COUDEVILLE SUR MER;ANCTOVILLE SUR BOSCQ;3.089;Paul BECKER
269751;1;PLURIEN;PLEBOULLE;5.177;Igor NOWAK
148148;15;ST SANTIN CANTALES;SARDON;130.233;Angela SIMON
264533;24;ST REMY;BOUILLE COURDAULT;12.436;Peter SIMON
37074;25;CASTELFRANC;LAMOTHE CASSEL;26.007;Michel SCHNEIDER
62936;12;TREHORENTEUC;LOYAT;6.754;Hans MARIN
93513;22;LESCHERAINES;LE CHATELARD;3.556;David PETROVA
125445;14;ST FIRMIN DES BOIS;LA VILLENEUVE SOUS THURY;132.981;Valentyna TORRES
193102;30;QUARRE LES TOMBES;CHASTELLUX SUR CURE;9.487;Christine JOHNSON
695;34;HAN SUR NIED;NOUSSEVILLER ST NABOR;41.338;Peter PEREIRA
203654;11;LES ANDELYS;ST PIERRE LA GARENNE;11.223;Serhei HANSEN
7545;19;OUDINCOURT;DOLANCOURT;35.852;Marie JOHANSSON
228291;3;VILLENEUVE EN RETZ;CHALLANS;22.715;Maryia KOVÁCS
83767;3;QUEMENEVEN;LE TREHOU;30.721;Claude FISCHER
292176;27;MIRIBEL LES ECHELLES;VAULNAVEYS LE BAS;38.564;Andreas PEREIRA
39863;12;LA MESNIERE;BOECE;1.687;Ivan ROSSI
274644;20;SENOTS;WARLUIS;17.491;Sergey WAGNER
154115;2;STE LHEURINE;BURIE;28.946;Nikolay EVANS
203256;12;NOROY LE BOURG;FILAIN;12.103;Paul WILLIAMS
24801;9;DRAGEY RONTHON;LANDEAN;42.098;Olga HUBER
24028;13;TANIS;HUISNES SUR MER;3.05;Roman RODRIGUEZ
277708;3;CASSIS;LA PENNE SUR HUVEAUNE;6.49;Nadezhda SMIRNOV
260464;15;ST GEORGES EN COUZAN;LUNEAU;73.434;Sandra HANSEN
245769;12;GINESTAS;ARGELIERS;4.782;Mikhail MARTINEZ
258176;1;MONTFARVILLE;VALCANVILLE;4.201;Michel ALONSO
222411;10;CINTHEAUX;VALAMBRAY;7.619;Michael ROBERTS
259437;37;ORADOUR FANAIS;GRASSAC;66.417;Michel JONES
222877;2;TIERCELET;CRUSNES;3.992;Darya PAVLOVA
272252;36;BETHANCOURT EN VALOIS;PARIS;59.106;Brigitte KRAVCHENKO
149240;12;BLESIGNAC;DARDENAC;1.36;Rosa RODRIGUEZ
209641;40;LA HAYE ST SYLVESTRE;ORMES;30.935;Marta PEREIRA
55776;21;SAVIGNAC DE MIREMONT;LUSSERAY;157.618;Vasylyi ALVAREZ
241072;12;FARGUES SUR OURBISE;CALONGES;16.893;Barbara RAMOS
128392;14;BELLEFONTAINE;FOUGEROLLES ST VALBERT;13.088;Yvan WOLF
6449;23;UXEGNEY;MADECOURT;20.362;Evgeniy PEREZ
68127;16;CLANSAYES;ROCHEGUDE;13.828;Andreas JIMENEZ
25292;18;CHERENCE;ARTHIES;8.446;Ana SOKOLOVA
168187;24;FAURILLES;COCUMONT;58.716;Hans MOROZOVA
103213;2;ST YZANS DE MEDOC;PLEINE SELVE;16.421;Mario HUBER
185470;4;CHANAY;JOURNANS;37.023;Nykolai IVANOV
242611;7;ST FERREOL D AUROURE;LEZIGNEUX;27.582;Claude DIAZ
139412;20;OUZOUER SUR LOIRE;STE GENEVIEVE DES BOIS;23.817;Igor MORENO
249695;10;GONNEVILLE LE THEIL;TEURTHEVILLE BOCAGE;6.138;Mario SZABÓ
220275;2;FORMERIE;CONTEVILLE;9.116;Tomasz VASILEVA
134861;23;CLARENSAC;ST COME ET MARUEJOLS;3.057;Angela FERNANDEZ
20570;26;MARCILLY LA CAMPAGNE;ST ELIER;24.17;Francesco WAGNER
146613;3;YQUEBEUF;ST GEORGES SUR FONTAINE;7.979;Angela SHEVCHENKO
157059;12;ST GEORGES;BOUDY DE BEAUREGARD;22.883;Valentyna JOHNSON
297421;9;BOLANDOZ;ARC SOUS CICON;22.175;Thomas HANSEN
240685;18;HETOMESNIL;CONTEVILLE;2.593;Peter HANSEN
258501;15;ST MARTIN CANTALES;ST HILAIRE BONNEVAL;101.663;Nikolay BECKER
214298;20;TOEUFLES;ERCOURT;2.556;Francesco TORRES
86773;2;ST LAURENT MEDOC;ST MEDARD EN JALLES;29.268;Olha RODRIGUEZ
17633;8;AUXONNE;NEVY LES DOLE;22.092;Mikhail JONES
68146;18;LARROQUE;SADOURNIN;6.194;Igor NAGY
237282;29;BRETIGNEY;LONGEVELLE SUR DOUBS;3.192;Michel WOLF
78643;9;MOUEN;LE PRE D AUGE;46.141;Mario MOROZOVA
184289;4;THIZAY;BRIVES;4.628;Anne SCHULZ
237479;4;AUBUSSARGUES;SAULCE SUR RHONE;85.642;Vladimir SMITH
80831;24;FLEURE;LINIERS;15.079;Sergey BECKER
145578;16;MONTGUEUX;MAUPAS;20.078;Karin SMITH
179004;1;LE TEMPLE;MARTIGNAS SUR JALLE;13.007;John JENSEN
40262;11;DIEBOLSHEIM;BINDERNHEIM;3.212;Maryia MORENO
217990;14;BLEVES;VILLENEUVE EN PERSEIGNE;8.02;Roman THOMAS
144310;22;FROTEY LES LURE;LA VERGENNE;5.15;Mária SMIRNOVA
178632;6;VILLELONGUE DE LA SALANQUE;ST ESTEVE;10.804;Aleksey SCHNEIDER
180234;18;VARENNES SUR AMANCE;BOURBONNE LES BAINS;11.105;Mária MARTIN
297056;27;ORMANCEY;CONDES;26.396;Maksim JIMENEZ
253027;26;ST LOUP LAMAIRE;MALICORNE SUR SARTHE;116.079;Hans KUZNETSOVA
181577;33;BOIGNEVILLE;LORREZ LE BOCAGE PREAUX;40.538;Andrey GUTIERREZ
130849;14;ASSAC;DURENQUE;20.274;Petra KOVALENKO
218430;18;POUILLY SUR LOIRE;AUBINGES;30.718;Vera PEREIRA
391;14;SIGOTTIER;ST PIERRE D ARGENCON;6.867;Yvan RAMOS
6284;6;CROUY ST PIERRE;MILLY SUR THERAIN;50.544;Nikolay VARGA
162668;32;LA BACONNIERE;LAUNAY VILLIERS;9.513;Marina KLEIN
192963;17;FONTEVRAUD L ABBAYE;DISTRE;12.681;Anna HOFFMANN
180864;2;SERRIGNY;THAROT;33.598;Jose MARTINEZ
65640;10;PALISSE;MENOIRE;48.8;Jean KOVÁCS
159314;12;VAUX EN VERMANDOIS;FONTAINE LES CLERCS;5.739;Mariya SHEVCHENKO
276069;26;MONTILLIERES SUR ORNE;GRIMESNIL;64.444;Tatyana BAUER
147369;31;CARSAC AILLAC;LOUPIAC;15.869;Aleksandra FERNANDEZ
228780;22;SAUZET;LHERM;16.949;Petra ROMERO
244008;21;BOUEE;ST VIAUD;8.785;Vasylyi HOFFMANN
262000;25;ST CHRISTOPHE VALLON;ST ANDRE DE VALBORGNE;109.14;Valentina MARIN
137989;34;MORTEAU;MONTLEBON;5.373;Vladimir MEYER
80894;15;PLANIOLES;VIAZAC;3.736;Francisco POPOVA
51537;3;GILLOIS;ENTRE DEUX MONTS;11.09;Elena KARLSSON
145146;19;LAPERRIERE SUR SAONE;MAGNY LAMBERT;85.693;Serhei JIMENEZ
37466;25;ST LEGER DES VIGNES;NEUILLY;43.822;Pavel PAVLOVA
159445;5;MONT DE MARSAN;MAZEROLLES;4.696;Valentyna IVANOVA
156509;6;CAMPUAC;GENEBRIERES;107.557;Claude POPOV
167391;2;AUGIREIN;PORTET D ASPET;6.11;Petra FISCHER
166889;21;OISSEAU LE PETIT;TANVILLE;24.599;Olha BRAUN
12079;24;TARASCON;ST REMY DE PROVENCE;13.483;Angela MUÑOZ
257384;12;ST BOES;ARSAGUE;5.99;Josef SHEVCHENKO
190106;27;AIZAC;ST JULIEN DU GUA;10.398;Marta ANDERSSON
297755;34;LUBECOURT;PUTTIGNY;2.839;Nykolai MEIER
65389;25;MANOU;LOHEAC;224.1;Nykolai MORENO
170756;16;LAUTENBACH;WASSERBOURG;4.975;Olga KOCH
297822;2;REVEST DU BION;ORPIERRE;27.931;Roman WILSON
50058;14;LUSSAN;MONTEILS;17.74;Tatiana JONES
80699;10;ESPERAZA;ST COUAT DU RAZES;11.807;Valentyna SCHMID
211347;20;SALLES DE VILLEFAGNAN;CONCEZE;112.657;Olha VARGA
39485;19;SOMME SUIPPE;MOURMELON LE PETIT;20.597;Wolfgang JONES
232543;35;CLION;GENERAC;33.233;Oksana ROMERO
246031;11;NUEIL LES AUBIERS;LES EPESSES;23.984;Andrei SCHULZ
283870;1;HESINGUE;BUSCHWILLER;2.898;Sergey JOHANSSON
115398;6;LES ASSIONS;CARSAN;38.589;Nikolay WILSON
14358;25;LACHAISE;LAGARDE SUR LE NE;2.91;Maryia PETROV
62878;22;TOURNON SUR RHONE;ST BARTHELEMY LE PLAIN;5.723;Andrey TÓTH
8885;5;PLEVIN;LE FAOUET;19.486;Andreas HOFFMANN
74588;19;BARD;VOLLORE MONTAGNE;32.079;Werner MEYER
16902;11;DISTRE;LUCHE PRINGE;55.942;Dmitriy SANCHEZ
85056;18;BEAULIEU EN ARGONNE;BINARVILLE;24.369;Vladymyr MARIN
251446;7;LUPSTEIN;INGENHEIM;3.723;Alina SANTOS
31426;16;GRANDJEAN;LA VALLEE;18.868;Giuseppe MARIN
33146;14;MARCILLY EN GAULT;HAUTEVILLE LES DIJON;234.382;Darya KUZNETSOV
287145;3;RAPAGGIO;SCATA;5.511;Andrei WILLIAMS
62980;15;CORPS NUDS;LE THEIL DE BRETAGNE;13.188;Giovanni HOFFMANN
292417;38;GOUX LES USIERS;EPENOY;18.399;Eva SMITH
166495;33;LIGNIERES;ST BAUDEL;9.867;Peter MARIN
104108;10;HUILLE LEZIGNE;CORNILLE LES CAVES;17.273;Christian HOFFMANN
245932;25;DORMANS;SERGY;14.455;Angela TAYLOR
125646;2;SOULAC SUR MER;TALMONT SUR GIRONDE;13.318;Aleksey IVANOVA
26483;26;LE BOIS ROBERT;MARTIGNY;2.499;Antonio THOMAS
141733;15;CHIVES;LUPSAULT;4.775;Aleksey HUBER
36748;19;MARIGNY L EGLISE;DUN SUR GRANDRY;30.421;Anne SCHMIDT
269088;9;MILLIERES;PERIERS;3.101;Francesco SCHÄFER
225929;24;TREAL;ST GRAVE;13.032;Francisco SANCHEZ
193865;27;CHELIEU;MONTCARRA;12.93;Manfred SMIRNOV
193786;2;MALLEVAL EN VERCORS;FOURNEAUX;126.809;Christine HANSEN
24650;28;ST VITAL;TOURNON;2.477;Wolfgang COSTA
149115;17;MERTZEN;FULLEREN;2.183;Robert VASILEVA
202051;23;LES DEUX FAYS;CHEMENOT;4.231;Paul NOWAK
79634;8;VERGES;LE VAUDIOUX;18.933;Svetlana TAYLOR
186191;1;GARS;VALDEROURE;11.432;Vasylyi HUBER
265193;2;NIEDERBRONN LES BAINS;OBERBRONN;4.284;Manfred RUIZ
45722;8;CIPIERES;GREOLIERES;4.192;John DIAZ
86029;9;MARGON;PERET;12.44;Andrea SCHMID
283269;40;LENTILLY;ST GENEST LACHAMP;109.486;Alexander ROBERTS
5719;12;BONCOURT SUR MEUSE;EUVILLE;8.31;Alexander FERRARI
47052;1;AUDENGE;LANTON;7.202;Alexander MÜLLER
45862;26;MOUTIERS;LOUVILLE LA CHENARD;4.05;Nikolay BECKER
277699;5;ST JEAN DE CEYRARGUES;VINZIEUX;146.975;Maria KOCH
18067;21;ST FRANC;MERLAS;8.626;Brigitte NOVIKOVA
182220;28;MERELESSART;CRAMONT;24.674;Hans WILLIAMS
206652;11;LA BARDE;LE FIEU;8.422;Anna SHEVCHENKO
55246;5;LANHERES;FOAMEIX ORNEL;8.23;Elisabeth ANDERSSON
119156;12;GRAND CHARMONT;GARREBOURG;134.287;Marina ALVAREZ
95293;22;LARCEVEAU ARROS CIBITS;ST JEAN PIED DE PORT;13.221;Igor KARLSSON
40807;1;FRONTIGNAN;GIGEAN;5.552;Evgeniy FERRARI
10211;16;TALLUD STE GEMME;REAUMUR;5.795;Elena WILLIAMS
289809;17;CHANOY;FAVEROLLES;5.702;Francesco COSTA
183808;1;BENOUVILLE;VATTETOT SUR MER;2.904;Giovanni ALVAREZ
49674;17;SEYSSEL;LORNAY;6.19;Evgeniy DAVIES
281113;10;SIMPLE;LA BOISSIERE;15.346;Klaus SMIRNOV
59803;6;AIBRE;ST MAURICE COLOMBIER;13.822;Paul COSTA
185152;7;VANLAY;BERNOUIL;15.846;Piotr DIAZ
24848;11;JUNHAC;LADINHAC;9.208;Michel BAUER
80917;15;NANTUA;PLAGNE;8.887;Ivan BAUER
264631;5;GINESTAS;VENTENAC EN MINERVOIS;3.153;Sandra ZIMMERMANN
74503;28;LA CHAPELLE DU CHATELARD;ST DIDIER AU MONT D OR;33.576;Vasylyi JIMENEZ
57817;34;MONTESQUIEU AVANTES;TAURIGNAN VIEUX;8.368;Mariya ROSSI
65952;1;RODELINGHEM;QUERCAMPS;12.157;Anna MILLER
247834;26;REILLANNE;VILLEMUS;4.851;Jose HUBER
115101;8;LE POUJOL SUR ORB;COMBES;2.27;Francesco ZIMMERMANN
219474;5;MOESLAINS;FAINS VEEL;24.537;Andrey WEBER
16333;12;LA BATIE MONTGASCON;SEILLONNAZ;24.914;Andreas VARGA
236602;31;SILLAS;ST LAURENT DU BOIS;30.823;Jean HOFFMANN
101319;2;VALMONT;LAUDREFANG;4.314;Juan JOHNSON
188281;9;BELLENEUVE;SAMPANS;28.728;Vera TAYLOR
240404;18;SORNEVILLE;BUISSONCOURT;8.363;Valentyna KOCH
248294;6;SCHILTIGHEIM;BURBACH;56.404;Michael SCHMIDT
168798;20;ST PIERRE D ENTREMONT;LE SAPPEY EN CHARTREUSE;18.575;Ivan EVANS
255227;9;LE MEREVILLOIS;ANDONVILLE;6.462;Francisco VOLKOVA
49061;1;CHATEAUDOUBLE;MONTFERRAT;3.716;Aleksandra SIMON
28345;8;DADONVILLE;DUN LES PLACES;162.545;Denis LOPEZ
165380;9;PERIGNY;VALENCISSE;19.841;Paul RUIZ
200429;33;APREY;MIRBEL;58.884;Vasylyi FERREIRA
82570;6;HAUTEFOND;VERNEUIL EN BOURBONNAIS;71.454;Giovanni JENSEN
173356;2;MONTASTRUC;VILLEBRAMAR;4.783;Richard SCHÄFER
19670;13;SANS VALLOIS;ST VALLIER;20.629;Svetlana KOVALENKO
96570;1;ANGOULINS;CHATELAILLON PLAGE;4.229;Peter POPOV
244064;21;CHASSENARD;SALIGNY SUR ROUDON;17.184;Klaus VARGA
124196;24;ST PIERRE DES TRIPIERS;SEGUR;34.787;Marina SMIRNOVA
46711;12;VARACIEUX;THODURE;17.576;Maryia RAMOS
268937;11;LATTES;JACOU;11.119;Roman ALONSO
81627;11;DAMPRICHARD;VENNES;26.661;Anna JENSEN
191203;1;VERDETS;SAUCEDE;4.331;Sandra KOCH
203304;14;ANDILLAC;ST FELIX LAURAGAIS;61.721;Irina SANCHEZ
289132;6;LANDELEAU;SPEZET;8.039;Andrey KLEIN
188268;1;ST QUENTIN EN TOURMONT;VAUDRICOURT;18.442;Igor KOVÁCS
284438;6;FOURQUEVAUX;GARIDECH;24.573;Petra POPOVA
238587;18;SCEAU ST ANGEL;MOULEYDIER;69.563;Monika SANTOS
279762;12;VILLENEUVE EN MONTAGNE;GIVRY;12.666;Valentyna MORENO
169446;8;VALENSOLE;LE CASTELLET;9.579;Christian SANTOS
86554;3;ALISSAS;LABEGUDE;22.281;Francesco PAVLOVA
173999;22;ST JEAN DU CORAIL DES BOIS;ST GUINOUX;54.624;Evgeniy HANSEN
200218;8;LANDIRAS;BUDOS;4.894;Josef FERRARI
109716;14;FONTAINES ST MARTIN;ST DIDIER AU MONT D OR;5.393;Martin PAVLOVA
178321;1;ST GERVAIS;LA BARRE DE MONTS;11.088;Marta HANSEN
126097;17;ST PIERRE;ARQUES;119.693;Yvan KARLSSON
147135;10;SIEURAC;LABOUTARIE;3.123;Hans DIAZ
27760;2;ALTVILLER;GUESSLING HEMERING;6.997;Anastasiya HERNANDEZ
47931;1;CHATEAUNEUF D ILLE ET VILAINE;LA VILLE ES NONAIS;2.013;Manfred SCHÄFER
24057;11;CONDE STE LIBIAIRE;CHAMPS SUR MARNE;18.436;Richard HOFFMANN
199923;1;BELLEGARDE STE MARIE;GARAC;1.616;Olha LOPEZ
24033;3;GOMENE;ST MALO DE BEIGNON;35.903;Mario NOWAK
112689;5;MOEZE;COURCOURY;43.125;Marie SMITH
